#description: jpscore (0.8.4)
#agents: 55
#count: 0
#framerate: 16.00
#geometry: geo_2_8.xml
#ID: the agent ID
#FR: the current frame
#X,Y,Z: the agents coordinates (in metres)
#A, B: semi-axes of the ellipse
#ANGLE: orientation of the ellipse
#COLOR: color of the ellipse

ID	FR	X	Y	Z	A	B	ANGLE	COLOR	
32	290	-0.08	1.59	0.00	0.17	0.17	-167.39	0	
33	290	0.87	1.55	0.00	0.17	0.17	-66.55	8	
34	290	0.59	1.01	0.00	0.17	0.17	-123.22	0	
35	290	-0.69	0.83	0.00	0.17	0.17	-80.00	0	
36	290	-0.11	1.17	0.00	0.17	0.17	-99.96	0	
37	290	-0.58	0.50	0.00	0.17	0.17	-52.27	0	
38	290	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	290	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	290	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	290	0.90	1.19	0.00	0.17	0.17	-163.36	13	
43	290	0.88	0.80	0.00	0.17	0.17	-153.67	19	
44	290	0.37	0.74	0.00	0.17	0.17	-129.70	0	
45	290	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	290	0.22	1.06	0.00	0.17	0.17	-78.11	0	
47	290	-0.64	2.02	0.00	0.17	0.17	2.50	10	
48	290	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	290	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	290	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	290	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	290	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	290	0.02	4.85	0.00	0.17	0.17	-68.17	0	
54	290	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	290	-0.72	4.60	0.00	0.17	0.17	-60.29	0	
1	291	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	291	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	291	-0.35	0.76	0.00	0.17	0.17	-62.77	0	
4	291	0.48	1.70	0.00	0.17	0.17	-153.98	0	
5	291	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	291	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	291	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	291	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	291	0.16	1.85	0.00	0.17	0.17	-146.19	0	
10	291	0.22	1.41	0.00	0.17	0.17	144.96	0	
11	291	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	291	-1.03	0.92	0.00	0.17	0.17	55.18	4	
13	291	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	291	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	291	-0.39	1.44	0.00	0.17	0.17	-14.80	0	
16	291	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	291	-0.13	2.08	0.00	0.17	0.17	-67.52	255	
18	291	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	291	0.57	1.36	0.00	0.17	0.17	-160.89	0	
20	291	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	291	-0.83	0.16	0.00	0.17	0.17	34.15	0	
22	291	0.85	0.44	0.00	0.17	0.17	-155.50	4	
23	291	-0.37	1.79	0.00	0.17	0.17	-135.14	0	
24	291	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	291	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	291	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	291	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	291	-0.46	1.09	0.00	0.17	0.17	-42.96	0	
30	291	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	291	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	291	-0.08	1.59	0.00	0.17	0.17	-167.39	0	
33	291	0.87	1.55	0.00	0.17	0.17	-66.55	5	
34	291	0.59	1.01	0.00	0.17	0.17	-123.22	0	
35	291	-0.69	0.83	0.00	0.17	0.17	-80.00	0	
36	291	-0.11	1.17	0.00	0.17	0.17	-99.96	0	
37	291	-0.58	0.50	0.00	0.17	0.17	-52.27	0	
38	291	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	291	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	291	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	291	0.90	1.19	0.00	0.17	0.17	-163.36	6	
43	291	0.87	0.80	0.00	0.17	0.17	175.71	33	
44	291	0.37	0.74	0.00	0.17	0.17	-129.70	0	
45	291	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	291	0.22	1.06	0.00	0.17	0.17	-78.11	0	
47	291	-0.64	2.02	0.00	0.17	0.17	2.50	5	
48	291	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	291	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	291	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	291	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	291	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	291	0.02	4.85	0.00	0.17	0.17	-68.17	0	
54	291	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	291	-0.71	4.64	0.00	0.17	0.17	-60.29	255	
1	292	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	292	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	292	-0.35	0.76	0.00	0.17	0.17	-62.77	0	
4	292	0.48	1.70	0.00	0.17	0.17	-153.98	0	
5	292	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	292	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	292	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	292	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	292	0.16	1.85	0.00	0.17	0.17	-146.19	0	
10	292	0.22	1.41	0.00	0.17	0.17	144.96	0	
11	292	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	292	-1.03	0.92	0.00	0.17	0.17	55.18	2	
13	292	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	292	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	292	-0.39	1.44	0.00	0.17	0.17	-14.80	0	
16	292	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	292	-0.13	2.07	0.00	0.17	0.17	-84.23	55	
18	292	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	292	0.57	1.36	0.00	0.17	0.17	-160.89	0	
20	292	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	292	-0.83	0.16	0.00	0.17	0.17	34.15	0	
22	292	0.85	0.44	0.00	0.17	0.17	-155.50	2	
23	292	-0.37	1.79	0.00	0.17	0.17	-135.14	0	
24	292	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	292	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	292	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	292	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	292	-0.46	1.09	0.00	0.17	0.17	-42.96	0	
30	292	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	292	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	292	-0.08	1.59	0.00	0.17	0.17	-167.39	0	
33	292	0.87	1.55	0.00	0.17	0.17	-112.89	27	
34	292	0.59	1.01	0.00	0.17	0.17	-123.22	0	
35	292	-0.69	0.83	0.00	0.17	0.17	-80.00	0	
36	292	-0.11	1.17	0.00	0.17	0.17	-99.96	0	
37	292	-0.58	0.50	0.00	0.17	0.17	-52.27	0	
38	292	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	292	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	292	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	292	0.90	1.18	0.00	0.17	0.17	-163.36	3	
43	292	0.87	0.80	0.00	0.17	0.17	175.71	9	
44	292	0.37	0.74	0.00	0.17	0.17	-129.70	0	
45	292	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	292	0.22	1.06	0.00	0.17	0.17	-78.11	0	
47	292	-0.64	2.02	0.00	0.17	0.17	2.50	13	
48	292	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	292	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	292	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	292	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	292	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	292	0.02	4.85	0.00	0.17	0.17	-68.17	0	
54	292	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	292	-0.72	4.62	0.00	0.17	0.17	-104.72	55	
1	293	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	293	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	293	-0.35	0.76	0.00	0.17	0.17	-62.77	0	
4	293	0.50	1.74	0.00	0.17	0.17	-153.98	255	
5	293	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	293	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	293	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	293	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	293	0.16	1.85	0.00	0.17	0.17	-146.19	0	
10	293	0.22	1.41	0.00	0.17	0.17	144.96	0	
11	293	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	293	-1.03	0.92	0.00	0.17	0.17	55.18	1	
13	293	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	293	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	293	-0.39	1.44	0.00	0.17	0.17	-14.80	0	
16	293	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	293	-0.13	2.06	0.00	0.17	0.17	-127.04	29	
18	293	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	293	0.57	1.36	0.00	0.17	0.17	-160.89	0	
20	293	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	293	-0.83	0.16	0.00	0.17	0.17	34.15	0	
22	293	0.85	0.44	0.00	0.17	0.17	-155.50	1	
23	293	-0.37	1.79	0.00	0.17	0.17	-135.14	4	
24	293	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	293	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	293	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	293	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	293	-0.46	1.09	0.00	0.17	0.17	-42.96	0	
30	293	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	293	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	293	-0.08	1.59	0.00	0.17	0.17	-167.39	0	
33	293	0.87	1.55	0.00	0.17	0.17	-112.89	6	
34	293	0.59	1.01	0.00	0.17	0.17	-123.22	0	
35	293	-0.69	0.83	0.00	0.17	0.17	-80.00	0	
36	293	-0.11	1.17	0.00	0.17	0.17	-99.96	0	
37	293	-0.58	0.50	0.00	0.17	0.17	-52.27	0	
38	293	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	293	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	293	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	293	0.89	1.18	0.00	0.17	0.17	-163.36	1	
43	293	0.87	0.79	0.00	0.17	0.17	-163.14	21	
44	293	0.37	0.74	0.00	0.17	0.17	-129.70	0	
45	293	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	293	0.22	1.06	0.00	0.17	0.17	-78.11	1	
47	293	-0.62	2.06	0.00	0.17	0.17	-41.58	255	
48	293	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	293	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	293	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	293	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	293	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	293	0.02	4.85	0.00	0.17	0.17	-68.17	0	
54	293	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	293	-0.72	4.61	0.00	0.17	0.17	-113.83	27	
1	294	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	294	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	294	-0.35	0.76	0.00	0.17	0.17	-62.77	0	
4	294	0.50	1.73	0.00	0.17	0.17	62.20	12	
5	294	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	294	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	294	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	294	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	294	0.16	1.85	0.00	0.17	0.17	-146.19	0	
10	294	0.22	1.41	0.00	0.17	0.17	144.96	0	
11	294	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	294	-1.03	0.96	0.00	0.17	0.17	-70.17	255	
13	294	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	294	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	294	-0.39	1.44	0.00	0.17	0.17	-14.80	0	
16	294	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	294	-0.13	2.06	0.00	0.17	0.17	-11.14	16	
18	294	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	294	0.57	1.36	0.00	0.17	0.17	-160.89	0	
20	294	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	294	-0.83	0.16	0.00	0.17	0.17	34.15	0	
22	294	0.89	0.41	0.00	0.17	0.17	-160.66	255	
23	294	-0.37	1.79	0.00	0.17	0.17	-135.14	0	
24	294	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	294	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	294	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	294	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	294	-0.46	1.09	0.00	0.17	0.17	-42.96	0	
30	294	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	294	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	294	-0.08	1.59	0.00	0.17	0.17	-167.39	0	
33	294	0.91	1.54	0.00	0.17	0.17	-110.29	10	
34	294	0.59	1.01	0.00	0.17	0.17	-123.22	0	
35	294	-0.69	0.83	0.00	0.17	0.17	-80.00	0	
36	294	-0.11	1.17	0.00	0.17	0.17	-99.96	0	
37	294	-0.58	0.50	0.00	0.17	0.17	-52.27	0	
38	294	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	294	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	294	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	294	0.89	1.18	0.00	0.17	0.17	-163.36	1	
43	294	0.87	0.79	0.00	0.17	0.17	-163.14	11	
44	294	0.37	0.74	0.00	0.17	0.17	-129.70	0	
45	294	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	294	0.22	1.06	0.00	0.17	0.17	-78.11	1	
47	294	-0.63	2.05	0.00	0.17	0.17	0.55	87	
48	294	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	294	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	294	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	294	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	294	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	294	0.02	4.85	0.00	0.17	0.17	-68.17	0	
54	294	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	294	-0.72	4.60	0.00	0.17	0.17	-52.22	14	
1	295	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	295	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	295	-0.35	0.76	0.00	0.17	0.17	-62.77	0	
4	295	0.49	1.72	0.00	0.17	0.17	-154.62	8	
5	295	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	295	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	295	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	295	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	295	0.16	1.85	0.00	0.17	0.17	-146.19	0	
10	295	0.22	1.41	0.00	0.17	0.17	144.96	0	
11	295	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	295	-1.03	0.95	0.00	0.17	0.17	86.31	17	
13	295	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	295	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	295	-0.39	1.44	0.00	0.17	0.17	-14.80	0	
16	295	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	295	-0.13	2.05	0.00	0.17	0.17	-11.14	10	
18	295	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	295	0.57	1.36	0.00	0.17	0.17	-160.89	0	
20	295	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	295	-0.83	0.16	0.00	0.17	0.17	34.15	0	
22	295	0.88	0.39	0.00	0.17	0.17	-112.53	110	
23	295	-0.37	1.79	0.00	0.17	0.17	-135.14	0	
24	295	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	295	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	295	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	295	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	295	-0.46	1.09	0.00	0.17	0.17	-42.96	0	
30	295	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	295	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	295	-0.08	1.59	0.00	0.17	0.17	-167.39	0	
33	295	0.91	1.54	0.00	0.17	0.17	-110.29	5	
34	295	0.59	1.01	0.00	0.17	0.17	-123.22	0	
35	295	-0.69	0.83	0.00	0.17	0.17	-80.00	0	
36	295	-0.11	1.17	0.00	0.17	0.17	-99.96	0	
37	295	-0.58	0.50	0.00	0.17	0.17	-52.27	0	
38	295	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	295	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	295	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	295	0.89	1.18	0.00	0.17	0.17	-163.36	0	
43	295	0.90	0.78	0.00	0.17	0.17	-128.80	255	
44	295	0.37	0.74	0.00	0.17	0.17	-129.70	0	
45	295	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	295	0.22	1.06	0.00	0.17	0.17	-78.11	0	
47	295	-0.63	2.04	0.00	0.17	0.17	-72.57	31	
48	295	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	295	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	295	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	295	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	295	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	295	0.02	4.85	0.00	0.17	0.17	-68.17	0	
54	295	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	295	-0.72	4.60	0.00	0.17	0.17	-52.22	7	
1	296	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	296	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	296	-0.35	0.76	0.00	0.17	0.17	-62.77	0	
4	296	0.49	1.71	0.00	0.17	0.17	-74.37	20	
5	296	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	296	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	296	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	296	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	296	0.16	1.85	0.00	0.17	0.17	-146.19	0	
10	296	0.22	1.41	0.00	0.17	0.17	144.96	0	
11	296	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	296	-1.02	0.95	0.00	0.17	0.17	86.31	10	
13	296	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	296	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	296	-0.39	1.44	0.00	0.17	0.17	-14.80	0	
16	296	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	296	-0.13	2.05	0.00	0.17	0.17	-11.14	14	
18	296	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	296	0.57	1.36	0.00	0.17	0.17	-160.89	3	
20	296	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	296	-0.83	0.16	0.00	0.17	0.17	34.15	0	
22	296	0.87	0.39	0.00	0.17	0.17	-165.67	41	
23	296	-0.37	1.79	0.00	0.17	0.17	-135.14	0	
24	296	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	296	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	296	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	296	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	296	-0.46	1.09	0.00	0.17	0.17	-42.96	0	
30	296	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	296	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	296	-0.08	1.59	0.00	0.17	0.17	-167.39	0	
33	296	0.91	1.54	0.00	0.17	0.17	-110.29	3	
34	296	0.59	1.01	0.00	0.17	0.17	-123.22	0	
35	296	-0.69	0.83	0.00	0.17	0.17	-80.00	10	
36	296	-0.11	1.17	0.00	0.17	0.17	-99.96	0	
37	296	-0.58	0.50	0.00	0.17	0.17	-52.27	0	
38	296	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	296	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	296	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	296	0.89	1.18	0.00	0.17	0.17	-163.36	0	
43	296	0.88	0.77	0.00	0.17	0.17	-154.26	70	
44	296	0.37	0.74	0.00	0.17	0.17	-129.70	0	
45	296	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	296	0.22	1.06	0.00	0.17	0.17	-78.11	0	
47	296	-0.62	2.04	0.00	0.17	0.17	-89.55	17	
48	296	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	296	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	296	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	296	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	296	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	296	0.02	4.85	0.00	0.17	0.17	-68.17	0	
54	296	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	296	-0.72	4.60	0.00	0.17	0.17	-52.22	3	
1	297	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	297	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	297	-0.35	0.76	0.00	0.17	0.17	-62.77	0	
4	297	0.49	1.71	0.00	0.17	0.17	-74.37	8	
5	297	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	297	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	297	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	297	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	297	0.16	1.85	0.00	0.17	0.17	-146.19	0	
10	297	0.22	1.41	0.00	0.17	0.17	144.96	0	
11	297	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	297	-1.02	0.95	0.00	0.17	0.17	86.31	3	
13	297	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	297	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	297	-0.39	1.44	0.00	0.17	0.17	-14.80	0	
16	297	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	297	-0.13	2.05	0.00	0.17	0.17	-11.14	7	
18	297	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	297	0.57	1.36	0.00	0.17	0.17	-160.89	1	
20	297	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	297	-0.83	0.16	0.00	0.17	0.17	34.15	0	
22	297	0.86	0.39	0.00	0.17	0.17	138.33	22	
23	297	-0.37	1.79	0.00	0.17	0.17	-135.14	0	
24	297	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	297	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	297	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	297	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	297	-0.46	1.09	0.00	0.17	0.17	-42.96	0	
30	297	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	297	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	297	-0.08	1.59	0.00	0.17	0.17	-167.39	0	
33	297	0.90	1.54	0.00	0.17	0.17	-173.69	58	
34	297	0.59	1.01	0.00	0.17	0.17	-123.22	0	
35	297	-0.69	0.83	0.00	0.17	0.17	-80.00	0	
36	297	-0.11	1.17	0.00	0.17	0.17	-99.96	0	
37	297	-0.58	0.50	0.00	0.17	0.17	-52.27	0	
38	297	0.15	0.47	0.00	0.17	0.17	-113.89	0	
39	297	2.45	6.00	0.00	0.17	0.17	-107.45	0	
41	297	0.50	0.41	0.00	0.17	0.17	-72.15	0	
42	297	0.89	1.18	0.00	0.17	0.17	-163.36	0	
43	297	0.87	0.76	0.00	0.17	0.17	-141.41	50	
44	297	0.37	0.74	0.00	0.17	0.17	-129.70	0	
45	297	2.45	5.65	0.00	0.17	0.17	-108.31	0	
46	297	0.22	1.06	0.00	0.17	0.17	-78.11	0	
47	297	-0.62	2.03	0.00	0.17	0.17	-89.55	8	
48	297	1.05	6.35	0.00	0.17	0.17	-96.21	0	
49	297	-0.75	1.35	0.00	0.17	0.17	-41.57	0	
50	297	-1.05	4.25	0.00	0.17	0.17	-81.34	0	
51	297	-0.46	0.17	0.00	0.17	0.17	-17.88	0	
52	297	0.00	4.25	0.00	0.17	0.17	-90.00	0	
53	297	0.02	4.85	0.00	0.17	0.17	-68.17	0	
54	297	0.28	0.14	0.00	0.17	0.17	-134.55	0	
55	297	-0.72	4.60	0.00	0.17	0.17	-52.22	2	
1	298	0.70	6.70	0.00	0.17	0.17	-93.34	0	
2	298	-0.11	0.23	0.00	0.17	0.17	-45.65	0	
3	298	-0.35	0.76	0.00	0.17	0.17	-62.77	0	
4	298	0.49	1.71	0.00	0.17	0.17	-74.37	6	
5	298	1.05	6.70	0.00	0.17	0.17	-95.93	0	
6	298	0.35	6.35	0.00	0.17	0.17	-90.78	0	
7	298	0.00	6.35	0.00	0.17	0.17	-90.00	0	
8	298	0.02	-0.10	0.00	0.17	0.17	0.83	0	
9	298	0.16	1.85	0.00	0.17	0.17	-146.19	0	
10	298	0.22	1.41	0.00	0.17	0.17	144.96	0	
11	298	0.35	6.70	0.00	0.17	0.17	-90.74	0	
12	298	-1.02	0.95	0.00	0.17	0.17	86.31	2	
13	298	-1.05	5.65	0.00	0.17	0.17	-83.14	0	
14	298	-0.17	4.55	0.00	0.17	0.17	-92.34	0	
15	298	-0.39	1.44	0.00	0.17	0.17	-14.80	0	
16	298	-0.70	5.65	0.00	0.17	0.17	-86.13	0	
17	298	-0.13	2.05	0.00	0.17	0.17	-11.14	4	
18	298	0.00	0.79	0.00	0.17	0.17	-101.00	0	
19	298	0.57	1.36	0.00	0.17	0.17	-160.89	0	
20	298	0.70	4.95	0.00	0.17	0.17	-94.33	0	
21	298	-0.83	0.16	0.00	0.17	0.17	34.15	0	
22	298	0.85	0.38	0.00	0.17	0.17	138.33	14	
23	298	-0.37	1.79	0.00	0.17	0.17	-135.14	0	
24	298	-1.05	3.90	0.00	0.17	0.17	-80.73	0	
25	298	0.35	4.95	0.00	0.17	0.17	-90.96	0	
26	298	-0.70	4.25	0.00	0.17	0.17	-85.10	0	
27	298	-0.35	4.25	0.00	0.17	0.17	-88.91	0	
28	298	-0.46	1.09	0.00	0.17	0.17	-42.96	0	
30	298	-0.08	-0.43	0.00	0.17	0.17	-87.51	0	
31	298	-0.77	1.69	0.00	0.17	0.17	-63.71	0	
32	298	-0.08	1.59	0.00	0.17	0.17	-167.39	0	
33	298	0.90	1.54	0.00	0.17	0.17	-173.69	5	
